country_code,year,EG.USE.PCAP.KG.OE,NY.GDP.PCAP.KD,NY.GDP.PCAP.PP.KD,SP.POP.TOTL
TC,2014,,27636.8210228067,16138.8487604249,35050.0
TC,2015,,29457.0140691162,17201.7720345933,36605.0
TC,2016,,30183.0002949881,17625.7202843515,38315.0
TC,2017,,50586.1032335151,29540.3537473151,39913.0
TC,2018,,51863.1830309332,30286.1196112151,41559.0
TC,2019,,52419.8862128617,30611.2130237381,43166.0
TC,2020,,33739.4253991739,19702.5368196855,44386.0
TC,2021,,42907.7492465912,25056.4880515569,45243.0
TC,2022,,48307.3079245499,28209.6242536079,45847.0
TC,2023,,54523.0330927151,31839.3705381969,46198.0
TC,2024,,57179.29601876,33390.5267148059,46535.0
TD,2024,,855.999353179333,2430.73298355271,20299123.0
TG,2024,,1053.81653764697,3351.24993111939,8406558.0
TH,2024,,6616.58539335928,21882.2142474833,71668011.0
TJ,2024,,1496.33813395037,4755.93296704719,10590927.0
TL,2000,,1117.56429796112,3783.78329545739,745088.0
TL,2001,,1192.74796162196,4038.33571017769,812249.0
TL,2002,,1028.1319342253,3480.9884722922,879159.0
TL,2003,,964.32256461813,3264.94647161828,916878.0
TL,2008,,1042.86835443002,3530.88217479074,1032429.0
TL,2009,,1120.09698448398,3792.35831612987,1058782.0
TL,2010,,1195.38067803197,4047.24940614314,1084679.0
TL,2011,,1237.48383284275,4189.79978481015,1110207.0
TL,2012,,1269.41629276068,4297.91482449132,1134885.0
TL,2013,,1281.92864092574,4340.27839503511,1158695.0
TL,2014,,1312.96494079465,4445.35926887033,1181903.0
TL,2015,,1319.59297370991,4467.80007184896,1205131.0
TL,2016,,1333.6585468432,4515.422459894,1228312.0
TL,2017,,1267.08660142883,4290.02709296562,1251703.0
TL,2018,,1237.20064730412,4188.84099191337,1275959.0
TL,2019,,1507.24748294374,5103.14964292207,1300945.0
TL,2020,,1947.83997138866,6594.8817078452,1326053.0
TL,2021,,2015.82039246197,6825.0458085995,1350139.0
TL,2022,,1579.71084680858,5348.49182701353,1369295.0
TL,2023,,1279.2112241611,4331.07792560386,1384286.0
TL,2024,,1149.21889002201,3890.95754653453,1400638.0
TM,2024,,8229.67261114232,18470.7438450744,7494498.0
TN,2024,,4006.20588267443,12774.9158568021,12277109.0
TO,2000,,3866.68591314331,5809.00929738723,102677.0
TO,2001,,3901.1807203994,5860.83162290404,103288.0
TO,2002,,4050.98962313421,6085.89291010605,103874.0
TO,2003,,4030.19690552619,6054.65554234045,104464.0
TO,2008,,3833.60169058266,5759.30612501464,107020.0
TO,2009,,3630.76096995072,5454.57394388907,107203.0
TO,2010,,3653.97817265087,5489.45367019062,107400.0
TO,2011,,3892.76807750666,5848.19312009382,107570.0
TO,2012,,3932.59367180675,5908.02400699798,107460.0
TO,2013,,3962.16980948788,5952.45690447913,107078.0
TO,2014,,4058.81584447473,6097.65041861635,106609.0
TO,2015,,4123.90347238813,6195.43302733786,106095.0
TO,2016,,4419.8147470039,6639.98719699561,105524.0
TO,2017,,4568.62484962494,6863.54796430087,105356.0
TO,2018,,4583.55968565688,6885.98490469718,105567.0
TO,2019,,4566.07508700721,6859.71739851786,105669.0
TO,2020,,4647.0077529158,6981.30436453629,105704.0
TO,2021,,4612.90086913298,6930.06482518663,105490.0
TO,2022,,4533.96809820124,6811.48234641523,105042.0
TO,2023,,4680.30010664357,7031.32021704688,104597.0
TO,2024,,4779.92399898557,7180.98743332878,104175.0
TT,2024,,16312.4849555716,31960.1568888983,1368333.0
TV,2000,,3051.37894204891,3893.29676614411,9544.0
TV,2001,,3059.14305159403,3903.20310133161,9586.0
TV,2002,,3300.84183236169,4211.58993214321,9623.0
TV,2003,,3133.78208016242,3998.4360743816,9695.0
TV,2004,,3036.7117312686,3874.58266822844,9816.0
TV,2005,,2886.47360709377,3682.89175926232,9940.0
TV,2006,,2890.2979042629,3687.77123312778,10056.0
TV,2007,,3051.64998981595,3893.64259975408,10182.0
TV,2008,,3208.62150790145,4093.92473951632,10321.0
TV,2009,,2987.77161613649,3812.13929570827,10461.0
TV,2010,,2872.02011343345,3664.45034598789,10614.0
TV,2011,,3040.4474312404,3879.3490996995,10780.0
TV,2012,,2912.10912265748,3715.60046956613,10934.0
TV,2013,,3004.5049231989,3833.48955456181,11001.0
TV,2014,,3059.3244224989,3903.4345149878,10984.0
TV,2015,,3352.66722400181,4277.7146690273,10963.0
TV,2016,,3523.41345550387,4495.57215692486,10930.0
TV,2017,,3658.98029250415,4668.54376684727,10869.0
TV,2018,,3750.43562817208,4785.23289965077,10751.0
TV,2019,,4323.09703196938,5515.89953720794,10581.0
TV,2020,,4265.46279289261,5442.36321121293,10399.0
TV,2021,,4351.24068896314,5551.80841999248,10194.0
TV,2022,,3953.66795349958,5044.53984578911,9992.0
TV,2023,,4165.7693870564,5315.16301028104,9816.0
TV,2024,,4382.8876648687,5592.18723602659,9646.0
TZ,2024,,1120.77416992188,3713.26293945313,68560157.0
UA,2024,,2226.05810546875,16371.44140625,37860221.0
UG,2024,,986.090145363924,2879.67009290376,50015092.0
UY,2024,,19024.1204266155,32149.480073986,3386588.0
UZ,2024,,4477.90745486742,10997.1707291644,36361859.0
V1,2024,,1439.73712111225,4654.29644706482,1104843110.0
V2,2024,,3884.38931770884,12032.0275625524,3552306404.0
V3,2024,,11918.0405122553,24850.1716606625,2328876323.0
VC,2000,,5067.96739467376,9999.05879203685,113545.0
VC,2001,,5158.56617678847,10177.8094583896,113501.0
VC,2002,,5441.52648867536,10736.0878714164,113347.0
VC,2003,,5816.20788359407,11475.3312414531,113141.0
VC,2008,,7019.9950843874,13850.3936790063,111028.0
VC,2009,,6955.82358345268,13723.7838252622,110508.0
VC,2010,,6678.04200697308,13175.7230154228,109959.0
VC,2011,,6674.58198966102,13168.8964291743,109349.0
VC,2012,,6790.68325958275,13397.9632982701,108736.0
VC,2013,,6996.57386151332,13804.1837951887,108135.0
VC,2014,,7116.22071347207,14040.2460690452,107535.0
VC,2015,,7353.73556054184,14508.8609465459,106960.0
VC,2016,,7702.8942635647,15197.7482513352,106349.0
VC,2017,,7872.92690537077,15533.2212821544,105663.0
VC,2018,,8179.99598957084,16139.0661084965,104926.0
VC,2019,,8294.67434486665,16365.3255785124,104167.0
VC,2020,,7989.74651933597,15763.7054382539,103526.0
VC,2021,,8211.33588012942,16200.8994597845,102841.0
VC,2022,,8532.7381341339,16835.023514541,102046.0
VC,2023,,9051.35208011007,17858.2446468702,101323.0
VC,2024,,9485.18771201686,18714.198849353,100616.0
VE,2000,2391.36796026802,3732.15152475602,,24526708.0
VE,2001,2188.40606705914,3789.56578237406,,24979922.0
VE,2002,2648.88652521803,3396.89746362025,,25435671.0
VE,2003,2432.12630470112,3078.26141026099,,25892703.0
VE,2004,2305.02805179379,3576.82370624267,,26340838.0
VE,2005,2371.58340737061,3875.81409628464,,26785804.0
VE,2006,2377.64028480756,4190.56607050126,,27224686.0
VE,2007,2391.33788149518,4489.56571662594,,27649363.0
VE,2008,2346.01163837283,4655.65136715099,,28053696.0
VE,2009,2231.75458660546,4451.37446074164,,28438298.0
VE,2010,2621.20702328211,4323.73301534677,,28813101.0
VE,2011,2309.9066118944,4444.55159079494,,29185212.0
VE,2012,2310.75269478151,4638.41209800487,,29553826.0
VE,2013,2529.2097489945,4642.55149314778,,29912198.0
VE,2014,2173.57093050952,4412.9795921313,,30254079.0
VE,2015,2098.46944015591,4096.61989137473,,30573972.0
VE,2016,2009.0681450604,3374.43091608185,,30765720.0
VE,2017,1933.19114696252,2863.33227846365,,30565323.0
VE,2018,1451.3949056587,2359.38238345005,,29807592.0
VE,2019,1379.73439965,1759.05547364548,,28938098.0
VE,2020,1093.43160664363,1255.86457068119,,28444077.0
VE,2021,1409.82623845927,1272.94397516527,,28237826.0
VE,2022,1364.68351163595,1376.93801227125,,28213017.0
VE,2023,1331.23284099658,1427.88655943805,,28300854.0
VI,2002,,43205.7246740388,54299.2298699394,108509.0
VI,2003,,43036.1815136022,54086.1547945673,108505.0
VI,2004,,44466.2872190216,55883.4545510864,108466.0
VI,2005,,46021.5905731819,57838.0977142823,108453.0
VI,2006,,47671.567182812,59911.7224453162,108369.0
VI,2007,,49598.1259079427,62332.9445371347,108337.0
VI,2008,,50174.7528938473,63057.6263123638,108397.0
VI,2009,,46862.8076001874,58895.3056899496,108404.0
VI,2010,,47162.7375570431,59272.2456856343,108357.0
VI,2011,,43320.176769501,54443.0686942498,108290.0
VI,2012,,36938.1682086351,46422.4151236223,108188.0
VI,2013,,34663.6460602129,43563.8864931407,108041.0
VI,2014,,34098.7109972738,42853.8986599185,107882.0
VI,2015,,34007.3529411765,42739.0835022993,107712.0
VI,2016,,34614.7482633247,43502.4336941564,107516.0
VI,2017,,34435.4944455756,43277.1546523522,107281.0
VI,2018,,35174.1019944986,44205.4071324394,107001.0
VI,2019,,36309.7438446842,45632.6364715693,106669.0
VI,2020,,35850.7433148653,45055.7829303523,106290.0
VI,2021,,37313.0484931531,46893.5496988741,105870.0
VI,2022,,36983.431060272,46479.2996685326,105413.0
VN,2024,,4012.50779921084,14396.4217369473,100987686.0
VU,2000,,3197.45596137228,3805.62227309353,186281.0
VU,2001,,3012.01602489196,3584.91106983816,191031.0
VU,2002,,2784.99720920365,3314.71255206905,195863.0
VU,2003,,2833.77914920751,3372.77297249271,200746.0
VU,2008,,3234.97623699324,3850.27902468628,226896.0
VU,2009,,3249.66193798709,3867.75799280135,232731.0
VU,2010,,3214.3726213639,3825.75653571613,238248.0
VU,2011,,3244.13703026186,3861.18223002309,243474.0
VU,2012,,3205.68705963169,3815.41895246816,248883.0
VU,2013,,3149.6849727764,3748.76509025679,254482.0
VU,2014,,3175.63375342175,3779.64941165998,260240.0
VU,2015,,3214.41948587141,3825.81231400229,266101.0
VU,2016,,3257.49719984988,3877.08354643548,272087.0
VU,2017,,3316.81034596861,3947.67824193203,278507.0
VU,2018,,3319.75630455318,3951.18453122592,285259.0
VU,2019,,3349.5593410421,3986.65620021472,291985.0
VU,2020,,3085.16558189305,3671.97390565303,298858.0
VU,2021,,2979.39062838967,3546.08021896872,305868.0
VU,2022,,3073.86062658113,3658.51871182046,313046.0
VU,2023,,3178.3031116212,3782.82649029418,320409.0
VU,2024,,3223.85237984109,3837.03937446048,327777.0
WS,2000,,2945.37217923198,4639.18880250252,181685.0
WS,2001,,3137.46403765812,4941.74832450316,183166.0
WS,2002,,3291.3424477268,5184.11871218152,184471.0
WS,2003,,3444.99857743289,5426.13899111084,185430.0
WS,2008,,3925.8743329936,6183.55546849942,190107.0
WS,2009,,3875.94291686166,6104.90962936041,191513.0
WS,2010,,4081.15535978003,6428.13508590333,193023.0
WS,2011,,4201.45663738908,6617.61889509588,194713.0
WS,2012,,4007.91092846814,6312.76944621145,196498.0
WS,2013,,3976.39289268132,6263.12610411359,198268.0
WS,2014,,3967.23730470679,6248.70534550413,200037.0
WS,2015,,4084.36083819933,6433.1839621351,201782.0
WS,2016,,4373.23792440391,6888.18769751001,203499.0
WS,2017,,4393.37316255965,6919.90225366914,205415.0
WS,2018,,4321.00518344962,6805.91709392797,207582.0
WS,2019,,4466.08075482035,7034.42233036815,209780.0
WS,2020,,4283.06392492734,6746.15667963109,211944.0
WS,2021,,4032.1373106241,6350.92787033711,213779.0
WS,2022,,4095.15875576978,6450.19151677842,215261.0
WS,2023,,4688.46305366113,7384.69163688613,216663.0
WS,2024,,4880.54418032056,7687.23425552485,218019.0
XE,2024,,1016.27398761692,3180.19389105204,940304348.0
XF,2024,,7516.23109692996,18338.0743917536,4979670326.0
XG,2024,,1498.37807376176,5093.91764711448,1945691867.0
XH,2024,,2107.6638668718,6743.39623530811,676957651.0
XI,2024,,1173.2818683549,4231.54619614221,1268734216.0
XK,2015,,3520.62685324451,9824.99105955319,1788274.0
XK,2016,,3739.17386677497,10434.8888259268,1777568.0
XK,2017,,3890.17624537261,10856.2902074239,1791019.0
XK,2018,,4009.11952439378,11188.2244627966,1797086.0
XK,2019,,4219.06495675744,11774.1178510908,1788891.0
XK,2020,,3990.94425586648,11137.5028560404,1790151.0
XK,2021,,4429.87389440857,12362.4210181213,1786079.0
XK,2022,,4666.38918595784,13022.4627441502,1768096.0
XK,2023,,5102.74674921908,14240.2030320365,1682668.0
XK,2024,,5631.67958854422,15716.2925564586,1594353.0
XL,2024,,1090.57292521647,3956.39663716034,1186668913.0
XM,2024,,701.876749725515,2395.99109855428,747152629.0
XN,2024,,2270.11004592826,8930.71250643165,2907379621.0
XO,2024,,5539.32895443457,13612.7879900807,6722971301.0
XP,2024,,6143.92793992414,15025.1337351136,5975818672.0
XQ,2024,,3032.00524250795,9972.93614849708,741690916.0
XT,2024,,9814.41283901258,20967.3589459748,3068439051.0
YE,2000,241.884502378759,2114.67265566851,,19624141.0
YE,2001,260.291246901483,2129.77268762778,,20226147.0
YE,2002,244.765880104457,2148.88860494788,,20835086.0
YE,2003,264.070554409773,2164.86083019467,,21456379.0
YE,2004,279.891332102562,2185.78999159086,,22095167.0
YE,2005,289.030753712905,2237.63762643152,,22790085.0
YE,2006,299.542924935684,2234.74266863312,,23543083.0
YE,2007,283.812949035491,2235.75075901067,,24318082.0
YE,2008,289.811528650795,2244.04491655237,,25111941.0
YE,2009,311.080562559356,2257.46902086832,,25927724.0
YE,2010,291.861999994351,2356.19960422096,,26754387.0
YE,2011,240.192428627502,1994.83663337222,,27582897.0
YE,2012,210.827759194461,1981.45800046603,,28433647.0
YE,2013,281.953182312038,2014.7289059487,,29312952.0
YE,2014,259.815942651214,1950.1625450589,,30226309.0
YE,2015,119.994093431265,1362.1738120601,,31159379.0
YE,2016,71.6879642059413,1197.95865971172,,32109010.0
YE,2017,150.570498789289,1103.45634849842,,33090921.0
YE,2018,204.235450557521,1079.32938366255,,34085182.0
Z4,2024,,13295.329301063,24094.1594209983,2388319468.0
Z7,2024,,26049.7447851247,44981.3192926243,928566925.0
ZA,2024,,5715.47531469148,13597.6538495998,64007187.0
ZF,2024,,1587.52608812619,4870.62629918304,1289814932.0
ZG,2024,,1588.93961326571,4872.91556737875,1289936286.0
ZH,2024,,1432.50843496815,4099.88981217493,769280888.0
ZI,2024,,1820.07044608507,6009.08466240495,520655398.0
ZM,2024,,1343.38966380353,3708.06904295647,21314956.0
ZQ,2024,,5485.38728777077,14391.405949633,813173936.0
ZT,2024,,5825.50541967732,14612.9957116519,6925362193.0
ZW,2024,,1416.80065463874,5211.89755587954,16634373.0
