prime_award_id,prime_award_internal_id,subaward_id,subaward_number,action_date,action_fiscal_year_derived,amount_usd,recipient_name,description
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985785,137088-0013,2024-08-06,2024,880703.83,GE VERNOVA OPERATIONS LLC,GENERAL ELECTRIC MASTER AGREEMENT IN ACCORDANCE TO TECHNICAL SPECIFICATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991544,154471,2024-08-06,2024,53345.28,STERLING COMPUTERS CORPORATION,ANNUAL RENEWAL OF VMWARE/BROADCOM CLOUD FOUNDATION SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000170,137836-0010,2024-08-07,2024,96600.0,"ENGINE SYSTEMS, INC.",SERVICE MASTER AGREEMENT FOR DIESEL ENGINE PARTS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000633,148786-0034,2024-08-07,2024,81920.0,"WESTWIND COMPUTER PRODUCTS, INC.",PC BULK BUY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001723,154643,2024-08-07,2024,47837.0,CLAYTON ENGINEERING CO,PARTS/ ON-SITE REPAIR SERVICE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1004529,153796,2024-08-07,2024,89250.0,"REMOTE OCEAN SYSTEMS, INC.",NEW REMOTE OCEAN SYSTEMS  SPARES ITEMS FOR JOSH LOISELLE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2299345,7019424,2024-08-07,2024,30000.0,BAKER AND ASSOCIATES,"FY24 INVENTORY AND INSPECTION AUDIT NRF,KESSELRING AND BETTIS"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300680,153165,2024-08-07,2024,60000.0,DS GOVERNMENT SOLUTIONS CORP,DASSAULT SYSTEMS DEMONSTRATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300823,153874,2024-08-07,2024,57700.0,PARAGON ENERGY SOLUTIONS LLC,KS BREAKER INSTALL SUPPORT (4160V SQUARE-D BREAKERS)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301240,154488,2024-08-07,2024,84291.56,HACH COMPANY,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303166,154423,2024-08-07,2024,51855.15,"DIMPLEX THERMAL SOLUTIONS, INC.","THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309668,154665,2024-08-07,2024,61460.0,DRD TECHNOLOGY CORP,RENEWAL OF TWO ANNUAL LEASES FOR ANSYS TWIN BUILDER LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994109,154709,2024-08-07,2024,49831.19,COLOSSAL CONTRACTING LLC,NI DATA ACQUISITION SYSTEM (DAS) FOR ANSM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994525,148865-0011,2024-08-07,2024,913000.0,SUNROC CONSTRUCTION CO INC,CONSTRUCTION MANAGEMENT CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994656,154421,2024-08-07,2024,263320.0,"WESTWIND COMPUTER PRODUCTS, INC.",FY24 PRINTERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997821,154561,2024-08-07,2024,93212.5,COLOSSAL CONTRACTING LLC,CISCO CATALYST 9407 CORE SWITCH FOR NPTU-C
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998507,154703,2024-08-07,2024,97662.5,ANARK CORPORATION,PURCHASE ANARK SOFTWARE MAINTAINANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999778,137836-0011,2024-08-07,2024,52800.0,"ENGINE SYSTEMS, INC.",SERVICE MASTER AGREEMENT FOR DIESEL ENGINE PARTS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001735,154641,2024-08-08,2024,63379.36,METTLER-TOLEDO LLC,PEX MICRO BALANCE 3
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301689,154472,2024-08-08,2024,211800.0,TRI-STATE TECHNICAL SALES CORP,CRUCIAL REPAIR PART VALVE ACTUATOR
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302836,154594,2024-08-08,2024,146026.65,RAND WORLDWIDE SUBSIDIARY INC,LEICA RTC360 3D LASER SCANNER / SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303834,154350,2024-08-08,2024,101558.8,"FLANDERS FILTERS, INC",HEPA FILTERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306392,154579,2024-08-08,2024,107895.44,THERMO ELECTRON NORTH AMERICA LLC,FY24 THERMO FISHER MASS SPECTROMETER FOR ION CHROMATOGRAPHY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309947,154467,2024-08-08,2024,80761.0,FEI COMPANY,FY24 THERMO AUTOSCRIPT TEM SOFTWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,983632,154615,2024-08-08,2024,103272.23,GOVERNMENT SCIENTIFIC SOURCE INC,FY24 KEYENCE DIGITAL STEREOSCOPE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998093,154351,2024-08-08,2024,458124.96,COLOSSAL CONTRACTING LLC,FY24 PROOFPOINT ANTI-PHISHING RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300841,154595,2024-08-09,2024,32922.41,CELLCO PARTNERSHIP,IPAD KEYBOARD CASES AND IPADS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002018,154618,2024-08-12,2024,87366.99,METTLER-TOLEDO LLC,FY24 METTLER ANALYTICAL BALANCES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300818,154591,2024-08-12,2024,386573.6,"OMEGA ENGINEERING, INC.",OMEGA MULTI-PIN CONNECTOR ORDER FOR TH-202B-2 -- COTS ITEMS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305516,154747,2024-08-12,2024,35550.0,CRONMILLER MARKETING,AGREEMENT FOR RETIREMENT MEMENTOS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308923,153983,2024-08-12,2024,76911.0,"FINLEY AND MULVENA, INC",TURN OUT GEAR INSPECTION AND REPAIRS (KNOLLS)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,990133,154753,2024-08-12,2024,78737.4,STERLING COMPUTERS CORPORATION,SIMS AND RS - VIVE EQUIPMENT FOR CONVERSION FROM WIRELESS TO WIRED VR
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992976,154761,2024-08-12,2024,36512.0,"WESTWIND COMPUTER PRODUCTS, INC.",PANASONIC HARDWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999930,154562,2024-08-12,2024,68225.0,"NOVEM, INC",THINKRELIABILITY CAUSE MAPPING TRAINING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306885,144548-0020,2024-08-13,2024,95070.0,PENNSYLVANIA STATE UNIVERSITY,METRICS DEVELOPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309951,154725,2024-08-13,2024,323000.0,"DEVELOPMENT DIMENSIONS INTERNATIONAL, INC.",EXECUTIVE ASSESSMENT AND DEVELOPMENT PROJECT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,996921,154451,2024-08-13,2024,82938.0,"VANGURA TOOL, INC.",POTTS - PARTS FOR PCQTL TOOLING TO ASSEMBLE AND DISASSEMBLE TEST EQUIPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002352,154770,2024-08-14,2024,74700.0,"PCB PIEZOTRONICS, INC.",ENDEVCO 2771C CHARGE CONVERTERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002792,154827,2024-08-14,2024,101759.48,"AGSI, LLC",FY24 TOAD ENTERPRISE LICENSING MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303451,154687,2024-08-14,2024,64202.0,"RENISHAW, INC.",GRAMIGNANO - RENISHAW XL-80 ADVANCED KIT MEASURING SYSTEM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304658,154794,2024-08-14,2024,43272.22,THERMO ELECTRON NORTH AMERICA LLC,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307224,154366,2024-08-14,2024,55252.3,NANOSCIENCE INSTRUMENTS INC,PHENOM XL TABLETOP SCANNING ELECTRON MICROSCOPE (SEM) SERVICE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994637,154134,2024-08-14,2024,36420.0,TRANE U.S. INC.,SITE BLDG. 107 AC
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000896,154233,2024-08-15,2024,34920.0,"DOVER ENGINEERED PRODUCTS SEGMENT, INC.","268002-TONG-JAW ASSEMBLY PART OF MANIPULATORS MODEL 8, HOT CELL; CRL-11827-BUNA-"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296319,154560,2024-08-15,2024,105990.0,"MIRION TECHNOLOGIES (CANBERRA), INC.",HYBRID COOLED DETECTORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2298139,154752,2024-08-15,2024,511983.4,"GSE PERFORMANCE SOLUTIONS, LLC",SIMEXEC 5.0 LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300459,154900,2024-08-15,2024,194234.0,WORLD DINING LLC,NRF CAFETERIA SERVICE CONTRACT (REPLACES PO 154804)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306161,154848,2024-08-15,2024,203250.0,"BOSTON DYNAMICS, INC.",BOSTON DYNAMICS SPOT ROBOT AND CHARGING STATION PURCHASE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308545,153883,2024-08-15,2024,78358.0,"BATTELLE ENERGY ALLIANCE, LLC",NEAP - AIR QUALITY SURVEY (FY24)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980930,154057,2024-08-15,2024,331473.36,"DS SERVICES OF AMERICA, INC.",BOTTLED WATER DELIVERIES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981470,154613,2024-08-15,2024,132886.96,"CTG FEDERAL, LLC",FY24 CISCO 9500
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,986810,154537,2024-08-15,2024,117126.7,STERLING COMPUTERS CORPORATION,DELL MAINTENANCE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994982,154778,2024-08-15,2024,47476.0,COLOSSAL CONTRACTING LLC,OPENSHIFT PLATFORM PLUS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002273,154806,2024-08-16,2024,114349.84,CLAYTON ENGINEERING CO,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296566,154697,2024-08-16,2024,32715.99,MCMASTER-CARR SUPPLY CO,FY24 AIR WATER PIPING ORDER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301769,154695,2024-08-16,2024,57200.0,GHA TECHNOLOGIES INC,FEMTO VOLTAGE AMPLIFIER (JOSLIN)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981466,154612,2024-08-16,2024,392370.24,"CTG FEDERAL, LLC",FY24 NETAPP
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993280,154283,2024-08-16,2024,482976.0,COLOSSAL CONTRACTING LLC,HARDWARE OBSOLESCENCE WORK SUBCONTRACTORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303354,154853,2024-08-19,2024,67500.0,908 DEVICES INC,REDWAVE METER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304190,141052-0012,2024-08-19,2024,124077.0,"METAL IMPROVEMENT COMPANY, LLC",WA24HAW026
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980921,154674,2024-08-19,2024,62618.0,"THE GORDIAN GROUP, INC.",RS MEANS ANNUAL SUBSCRIPTION.  INCORPORATION OF THE RS MEANS SUB-LICENSE AND APP
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2298047,154897,2024-08-20,2024,105465.0,"GARTNER, INC.",FY24 NR GARTNER RESEARCH
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300799,154506,2024-08-20,2024,32800.0,COMBUSTION SERVICE & EQUIPMENT CO,BOILER MAINTENANCE CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308006,153702,2024-08-20,2024,664967.92,"OPTICS TECHNOLOGY, INC",LINTON - BORESCOPE VENDOR 1
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987351,154878,2024-08-20,2024,36860.4,STERLING COMPUTERS CORPORATION,NRPR 2464E - HP COLOR PRINTER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992085,154824,2024-08-20,2024,35038.86,STERLING COMPUTERS CORPORATION,FY24 COBALT STRIKE FOR PENETRATION TESTING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297537,154866,2024-08-21,2024,43842.5,"A. V. LAUTTAMUS COMMUNICATIONS, INC.",VP8000 PORTABLE RADIOS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307616,154813,2024-08-21,2024,64830.0,DAVIS CONTROLS CORP,FY24 CWS CONTROL VALVES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308723,153731,2024-08-21,2024,536573.02,"NEWTON DESIGN, LLC","THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297789,146960-0006,2024-08-22,2024,430093.44,JAMES H. MALOY INC,KESSELRING SITE EARTHWORKS MASTER AGREEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308261,149124-0022,2024-08-22,2024,160140.0,"NAVARRO RESEARCH AND ENGINEERING, INC.",GES STAFF AUGMENTATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309210,153986-0005,2024-08-22,2024,285000.0,"BATTELLE ENERGY ALLIANCE, LLC",BLANKET
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,979980,154775,2024-08-22,2024,58920.0,"PIEZOSYSTEM JENA, INC",SHAKER PIEZO PARTS (FY24)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980140,154608,2024-08-22,2024,1699860.72,"CTG FEDERAL, LLC",FY24 TIER 2 ADDITIONAL GSS NODES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,984312,154876,2024-08-22,2024,45885.0,MACHINERY WEST INC,RINGGING GEAR REQUEST 1176
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,984979,154535,2024-08-22,2024,354476.5,STERLING COMPUTERS CORPORATION,ICIT FY24 SERVERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997285,154296,2024-08-22,2024,32806.5,COLOSSAL CONTRACTING LLC,NRPR 2440E
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998003,154654,2024-08-22,2024,52242.04,DYNAMIC SYSTEMS INC,FY24 ENC ROUTERS AND SWITCHES (GUAM NEW CONNECTION)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998039,154605,2024-08-22,2024,856688.0,COLOSSAL CONTRACTING LLC,FIVE (5) COMPUTER TECHNOLOGY SYSTEM SUPPORT (CTSS) SUBCONTRACTORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1004598,153831,2024-08-23,2024,1080000.0,GLOBAL MONTELLO GROUP CORP,HEATING OIL FOR KS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303195,154241,2024-08-23,2024,213842.16,"BODYCOTE IMT, INC.","PM-HIP BENCHMARK PART, NOZZLES SA508"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303208,154172,2024-08-23,2024,91000.0,"THE M&P LAB, INC.",LASER POWDER BED FUSION 52I TESTING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305112,154505,2024-08-23,2024,128570.0,THG AUTOMATION LLC,GTAW COBOT SYSTEM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995756,153877,2024-08-23,2024,157348.0,MOTT CORP,ACE TOOLING - MOTT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1003525,154735,2024-08-24,2024,44400.0,GAVISH INC.,SAPPHIRE WINDOWS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308298,154721,2024-08-24,2024,33319.5,MIDWAY INDUSTRIAL SUPPLY INC.,PURCHASE OF ALLOY 600 PLATES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1004965,153671,2024-08-26,2024,133203.18,SIEMENS INDUSTRY INC,REPLACE THE DESIGO DOMAIN SERVER FOR THE NRF FIRE ALARM SYSTEM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304465,141052-0013,2024-08-26,2024,40824.0,"METAL IMPROVEMENT COMPANY, LLC",WA24HAW026
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305180,154716,2024-08-26,2024,77400.0,"PRODUCT EVALUATION SYSTEMS, LLC.",ATI GENIIIB BILLET TESTING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307022,140349-0233,2024-08-26,2024,69459.2,"O'CONNELL ELECTRIC COMPANY, INC.",DATA COMMUNICATION NETWORK INFRASTRUCTURE FOR KNOLLS AND KESSELRING SITES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308876,154147,2024-08-26,2024,120000.0,"BATTELLE ENERGY ALLIANCE, LLC",INL FORENSIC WORK
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980718,154186,2024-08-26,2024,1288730.0,"JOHN C. BERRY & SONS, INC.",NRF FUEL AGREEMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994842,148865-0012,2024-08-26,2024,140300.0,SUNROC CONSTRUCTION CO INC,CONSTRUCTION MANAGEMENT CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,996878,154061,2024-08-26,2024,345000.0,"STRESS AEROSPACE AND DEFENSE, LLC",DYNAMIC TESTING OF LATTICE TEST SPECIMENS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,996978,154526,2024-08-26,2024,32422.73,COLOSSAL CONTRACTING LLC,HP Z8 FURY G5 TOWER WORKSTATION- CUSTOMIZABLE PRODUCT #3F0P6AV-MB
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300370,154744,2024-08-27,2024,148399.0,"PRIME MACHINE, INC.","FABRICATE 1- BLUE CONTAINMENT BUCKET HANDLING TOOL, 3 - M-290 CONTAINMENT BUCKET"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308311,154865,2024-08-27,2024,42920.0,TROY WEB CONSULTING LLC,ECHART MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309743,154834,2024-08-27,2024,47169.0,"BATTELLE ENERGY ALLIANCE, LLC",SECURID SID700 HARDWARE TOKENS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,982234,154913,2024-08-27,2024,206135.0,"ADVANCED SIMULATION TECHNOLOGY, INC.",CCS COMMUNICATIONS SYSTEM ASTI EQUIPMENT PROCUREMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,984141,154826,2024-08-27,2024,94997.5,"CTG FEDERAL, LLC",FY24 E9-100 PATCH PANEL HARDWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987514,154757,2024-08-27,2024,33313.56,STERLING COMPUTERS CORPORATION,LAPTOPS FOR GAMMA-SPEC TRAINER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995790,154606,2024-08-27,2024,209475.0,"CIS SECURE COMPUTING, INC.",PHONES FOR ENERGY DRIVE PROJECT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998328,154808,2024-08-27,2024,33327.0,FEDERAL RESOURCES CORPORATION,FY24 NTIS TRELLIX LICENSING PURCHASE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001127,154589,2024-08-28,2024,149011.61,PREMIER AUTOMATION LLC,"THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300830,149125-0006,2024-08-28,2024,206160.0,"SPECTRA TECH, INC.",GES STAFF AUGMENTATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303267,154893,2024-08-28,2024,61588.0,"MHF PACKAGING SOLUTIONS, LLC",8/12 - 4FT ISO SHIPPING CONTAINER FROM MHF
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309939,154944,2024-08-28,2024,44799.66,ENERGYSOLUTIONS FEDERAL SUPPORT LLC,DOE CONTRACT- WASTE TREATMENT AND TRANSIT OF MLLW-PCB AND MLLW AT ENERGY SOLUTIO
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,983199,154297,2024-08-28,2024,58600.0,AUTOCLEAR LLC,NRPR 2451E
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987757,154671,2024-08-28,2024,47350.1,"CTG FEDERAL, LLC",FY24 DFD IT (PALO ALTO AND NEXUS DASHBOARD) PS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000195,153515,2024-08-29,2024,4852541.28,COLOSSAL CONTRACTING LLC,ONSITE IT ASSET MANAGEMENT SUPPORT PROVIDED BY DOE-Q CLEARED PERSONNEL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304112,154700,2024-08-29,2024,334327.01,"COMPUTERIZED FACILITY INTEGRATION, LLC",IBM TRIRIGA LICENSE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306028,153069,2024-08-29,2024,37768.0,SQUARE PEG TECHNOLOGIES LLC,FY24 DFD TABLEAU PROFESSIONAL SERVICES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306201,154908,2024-08-29,2024,36255.14,"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",ESRI ARCGIS ENTERPRISE (ARCGIS FOR SERVER)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981663,153807,2024-08-29,2024,75000.0,DYNAPOWER COMPANY LLC,SERVICE FOR TRANSFORMER RECTIFIER SYSTEM (BLDG-28)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994332,153993,2024-08-29,2024,98000.0,"LEIDOS SECURITY DETECTION & AUTOMATION, INC.",QS-B220 SERVICE CONTRACT (ALL SITES) - FY24-28
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308189,149124-0024,2024-08-30,2024,127872.0,"NAVARRO RESEARCH AND ENGINEERING, INC.",GES STAFF AUGMENTATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997992,154415,2024-08-30,2024,150000.0,"BRG MACHINERY CONSULTING, LLC",MAGNETIC BEARING TECHNOLOGY DEVELOPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000604,154877,2024-09-03,2024,379119.12,COLOSSAL CONTRACTING LLC,FY24 PKI ENTRUST RENEWAL (9/1/2024-8/31/2025)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300820,154962,2024-09-03,2024,34440.0,FRIED BROS INC,LOCKS AND DOOR BARS FOR INVENTORY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302220,154884,2024-09-03,2024,34412.0,GMW ASSOCIATES,CURRENT TRANSDUCERS; DANISENSE 1200A WITH ACCESSORIES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303062,152713,2024-09-03,2024,58694.65,EMERSON LLLP,"EVALUATE, REPAIR & RECALIBRATE ROSEMOUNT 3051S PRESSURE TRANSMITTERS (LOT OF 47)"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301070,149813-0006,2024-09-04,2024,43900.0,FACILITY SUPPORT SERVICES LLC,IDIQ SMALL TASK CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303719,154917,2024-09-04,2024,62650.0,908 DEVICES INC,PURCHASE OF HANDHELD FR-IR SPECTROMETER WITH INTEGRATED PUMP
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306899,149124-0023,2024-09-04,2024,288252.0,"NAVARRO RESEARCH AND ENGINEERING, INC.",GES STAFF AUGMENTATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985113,154501,2024-09-04,2024,223089.5,CARAHSOFT TECHNOLOGY CORP,FY24 2FA CARDSTOCK - BPMI  PLEASE DELIVER TO BPMI: BECHTEL PLANT MACHINERY INC 3
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991412,154331,2024-09-04,2024,57981.0,EXCELCO/NEWBROOK INC,DORN - CWS CLOSURE HEAD FABRICATION
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991462,154452,2024-09-04,2024,586237.0,ENFIELD ENTERPRISES LLC,"A1 243/245/247 OFFICE RENOVATION PROJECT - DEMO EXISTING ELECTRIC, WINDOWS (FRAM"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994790,154831,2024-09-04,2024,394560.0,"ALL WATER SYSTEMS, INC.",BETTIS SPARES - NGMTR ION COLUMNS (2024)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995947,154694,2024-09-04,2024,57300.0,"SKYWORKS, L.L.C.",JLG - KESTER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303833,154796,2024-09-05,2024,86400.0,MODELON INC.,(ATIP - PITSCHMAN) RENEWAL OF MODELON SOFTWARE LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304301,7019455,2024-09-05,2024,641420.0,"BEARDSLEY DESIGN ASSOCIATES ARCHITECTURE, ENGINEERING, LANDSCAPE ARCHITECTURE, D.P.C.",TOA 49 - CLASSIFIED ISLANDS
